_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001F6D2CF7C70>,1053850460,0.10655348002910614,0.197116419672966,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.4188363254070282,0.06300443410873413,0.1461251676082611,21407,572525,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6D2CDF680>,1054002386,0.1002330332994461,0.18941673636436462,0.40178918838500977,0.016022128984332085,0.26041948795318604,0.40250682830810547,0.034672874957323074,0.18830068409442902,2,572535,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6D2CDF9A0>,4980736,9.183549615799121e-41,-3.6751344916284727e+27,3.513751518479519e-14,-5.3492689020795065e+22,1.1222699436430617e-09,106426023936.0,8.911562501904012e+20,-1.1745189036479952e+20,-16568,572535,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6D2CDF400>,0,1.8367099231598242e-40,2.9700686354772188e-12,169213.375,1.1599942127075514e-22,1.253433993042563e-06,-2.0967348604207948e+38,5.6200144364637605e-12,6.610616125998176e-24,16255,572535,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6CFE34CC0>,1053986671,0.10098801553249359,0.1922307014465332,0.4004865288734436,0.01609990932047367,0.2667255401611328,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-4802,572536,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6CFE34C70>,689848012,-5.3492689020795065e+22,1.1149939860288782e-09,105889153024.0,8.911562501904012e+20,-1.168754296124961e+20,6.861878320105764e-41,0.0,2.802596928649634e-45,11783,572536,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6D2CFE400>,1054120266,0.09875062108039856,0.18998417258262634,0.39973336458206177,0.0162715632468462,0.2723056375980377,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-4802,572537,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6D2CFE130>,689848012,-5.3492689020795065e+22,1.1149939860288782e-09,105889153024.0,8.911562501904012e+20,-1.168754296124961e+20,6.861878320105764e-41,0.0,2.802596928649634e-45,12014,572537,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6CA9458B0>,1054105920,0.09490840882062912,0.18874019384384155,0.39931434392929077,0.016478421166539192,0.2776162326335907,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-4802,572538,6,5,True,Right,Front,Right,Left,80
<_io.BytesIO object at 0x000001F6CA945590>,689848012,-5.3492689020795065e+22,1.1149939860288782e-09,105889153024.0,8.911562501904012e+20,-1.168754296124961e+20,6.861878320105764e-41,0.0,2.802596928649634e-45,10886,572538,6,5,True,Right,Front,Right,Left,80
