_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001D20D948C70>,1063282727,0.038155168294906616,-0.06162051483988762,0.8570458889007568,0.054495520889759064,0.011602293699979782,0.9310331344604492,0.0051992060616612434,-0.019657908007502556,2,145444,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D206070720>,4980736,9.183549615799121e-41,-4.622231866529366e-31,61269372928.0,-0.00011836982594104484,-32714500096.0,-4.124133010567448e-16,-4.049449971113529e-36,-1.0159886783273448e+20,16209,145444,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD48B0>,995362957,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145444,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94E4A0>,1063282998,0.03815055266022682,-0.06162375584244728,0.8570533394813538,0.054495979100465775,0.011610460467636585,0.9310328960418701,0.0051947785541415215,-0.01965342089533806,2,145445,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94E220>,4980736,9.183549615799121e-41,-5.300159206953673e-30,2.5118374109736434e-14,1.676066845571918e+30,-5.23574948922918e-29,-7.24905964792012e+31,18463.302734375,-3.8019735660095366e+26,16209,145445,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94EAE0>,995365642,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145445,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4B80>,1063283106,0.038153208792209625,-0.06163289025425911,0.8570674657821655,0.05449388176202774,0.01162223145365715,0.9310495853424072,0.005193577613681555,-0.019664689898490906,2,145446,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD45E0>,4980736,9.183549615799121e-41,-5.448070626682613e-30,-0.0004334377299528569,3.663239136055267e-19,-9.435364351136755e-39,-1.7981552236984337e+26,8.776725136959845e+29,-3.476746486412706e+23,16209,145446,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4770>,995413050,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145446,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D948EF0>,1063283150,0.038152676075696945,-0.061612386256456375,0.8570652604103088,0.05448691546916962,0.011620497331023216,0.9310522675514221,0.005187918897718191,-0.01965797320008278,2,145447,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D9487C0>,4980736,9.183549615799121e-41,-1.705911707540438e-29,0.003238620003685355,-244.2394561767578,-8.785622960870626e-29,2.950253152889104e-09,-4529998.0,4.714576069622619e-30,16210,145447,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D948310>,995407459,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145447,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D27FEA52C0>,1063283263,0.03815106302499771,-0.061625897884368896,0.8570759296417236,0.05448697507381439,0.011625025421380997,0.9310573935508728,0.005171969532966614,-0.019657863304018974,2,145448,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4270>,4980736,9.183549615799121e-41,-4.5753932502818685e-28,-1.0175484418869019,5.469069493537161e+21,4.0523347225833216e+20,1.5829138886110701e+32,5.346324724920109e-18,9.786888404050842e-05,16210,145448,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD44A0>,995475568,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145448,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94E680>,1063283531,0.038144443184137344,-0.06163010001182556,0.8570840358734131,0.05448238179087639,0.01163124106824398,0.9310524463653564,0.005159907042980194,-0.019662218168377876,2,145450,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94E2C0>,4980736,9.183549615799121e-41,-6.85008944770476e-25,-0.02163649909198284,-8.827461242675781,-838892139839488.0,8.830814413052224e-10,-3.1405456499845505e-29,-1.4556174821893235e-24,16210,145450,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94E220>,995600931,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145450,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4CC0>,1063283539,0.038146182894706726,-0.06162317097187042,0.8570859432220459,0.05448054149746895,0.011632644571363926,0.9310585856437683,0.005160118453204632,-0.019655045121908188,2,145451,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4590>,4980736,9.183549615799121e-41,-2.541098841762901e-20,1.697089468954971e-09,-1.6072144117323704e-17,2.7738971929385866e-19,3.0984048014930337e-35,2.09830182996786e-27,-1.1332102771389593e-21,16210,145451,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4130>,995677533,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145451,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D948180>,1063283657,0.03814435005187988,-0.0616389624774456,0.8570794463157654,0.05447811633348465,0.011631482280790806,0.9310473203659058,0.005152328871190548,-0.019654911011457443,2,145452,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D948AE0>,4980736,9.183549615799121e-41,-1.9081958235744878e-17,-8.791161576580804e+27,2.413202362293076e+37,2.375888559815118e+38,11439.3193359375,1.1750856828643844e-33,-7.250542853326629e-24,16210,145452,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D948770>,995862938,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145452,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94E4A0>,1063283553,0.038154397159814835,-0.06163797527551651,0.8570756316184998,0.054487213492393494,0.011628342792391777,0.9310422539710999,0.005155269522219896,-0.019642170518636703,2,145453,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD40E0>,4980736,9.183549615799121e-41,-6.884683795282953e-18,3.2855779455059534e-31,1.7495523854049608e+18,-3854430976.0,-5.074414568184754e-32,-2.7025215219931083e+33,-1.1627549742415222e-27,16210,145453,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD47C0>,995867814,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145453,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D9489A0>,1063283611,0.03815234452486038,-0.06164073944091797,0.8570638298988342,0.05448956787586212,0.011620020493865013,0.9310478568077087,0.005161994136869907,-0.01963873952627182,2,145454,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D9484F0>,4980736,9.183549615799121e-41,-2.8324781756183803e-18,1.9430405834094245e+31,33341.265625,130.7419891357422,-2.9082258718106214e-21,6.581210186193398e-13,-1.8940694133298784e-38,16210,145454,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4A40>,995819597,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145454,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D27FEA5400>,1063283711,0.038155749440193176,-0.06164521723985672,0.8570569157600403,0.05448024719953537,0.011613944545388222,0.931041955947876,0.005163772962987423,-0.01964177004992962,2,145455,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D27FEA5090>,4980736,9.183549615799121e-41,-8.41738991333961e-21,4.72076346080964e+26,13967.31640625,-3.6949984001275934e+32,3.0271753920052084e+38,1.330035924911499,4.261700862280802e+37,16210,145455,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D94EEA0>,995807754,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145455,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4040>,1063283657,0.0381702221930027,-0.06163853034377098,0.8570495843887329,0.054482828825712204,0.01160975731909275,0.9310452938079834,0.0051603722386062145,-0.01963641494512558,2,145456,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20AAD4DB0>,4980736,9.183549615799121e-41,-8.933550615572699e-23,-6.196326800587222e-15,365406336.0,1.6042736077967846e+34,2.5942250666008555e+23,7.498006743844599e-05,-1.596070767282935e-37,16210,145456,5,1,True,Right,Front,Right,Left,54
<_io.BytesIO object at 0x000001D20D948F90>,995808811,1.8367239361444675e-40,3.0680772461461504e+16,2.5153160058814274e-15,1071955453149184.0,2.9876685321003486e-21,-8.073232759187555e-30,-6.004995399819715e-29,-2.903377455253472e+22,16227,145456,5,1,True,Right,Front,Right,Left,54
