_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x00000258DAB3DA90>,1058256820,0.06329293549060822,-0.16859830915927887,0.6385001540184021,0.04400951787829399,-0.14405769109725952,0.5362516641616821,0.06678203493356705,-0.08790790289640427,-30724,267041,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D2C0>,2211331868,3.592516908956789e-13,-2196812201984.0,-49726742528.0,-7.0125930762507785e-28,2.51694223669702e-40,6.979497708007332e-39,9.183549615799121e-41,3.4421682357788086e-06,16004,267041,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3C5E0>,1021245888,-0.030251428484916687,0.07475558668375015,-0.1009373888373375,0.00379072199575603,0.9920729994773865,0.004444677848368883,1.8367239361444675e-40,-2.3869795029440866e-15,16165,267041,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D9F0>,1038225056,0.06811045855283737,-0.019851183518767357,0.0355166457593441,-0.9574921131134033,0.2855757474899292,0.0,0.0,0.0,0,267041,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D900>,0,0.0,1.401298464324817e-44,3.643376007244524e-43,9.183689745645554e-41,0.25524234771728516,0.050597138702869415,-0.05457570031285286,0.009253746829926968,586,267041,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35860>,1058262197,0.06330031156539917,-0.168376162648201,0.6386613845825195,0.043658096343278885,-0.1437983363866806,0.5366696119308472,0.06680139899253845,-0.08760709315538406,-23366,267042,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35B80>,541867804,-0.0005731228739023209,-862.9703369140625,4871.8896484375,-1.1298719291972453e-36,2.51694223669702e-40,6.979497708007332e-39,9.183549615799121e-41,3.5762786865234375e-07,16004,267042,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35D60>,1021212620,-0.030284032225608826,0.07440498471260071,-0.10168811678886414,0.004890430252999067,0.9920179843902588,0.004488747101277113,1.8367239361444675e-40,-2.3869795029440866e-15,16165,267042,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35450>,1038225056,0.06811045855283737,-0.019851183518767357,0.0355166457593441,-0.9574921131134033,0.2855757474899292,0.0,0.0,0.0,0,267042,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB358B0>,0,0.0,1.401298464324817e-44,3.643376007244524e-43,9.183689745645554e-41,0.2552441358566284,0.050438977777957916,-0.054573215544223785,0.009258742444217205,586,267042,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB69680>,1058265473,0.06343648582696915,-0.16800019145011902,0.6388372182846069,0.0434594564139843,-0.1434926837682724,0.5371288657188416,0.0665944367647171,-0.08718594163656235,-16870,267043,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3DB30>,54869788,3.7537612915039062,-9682458.0,-2.6518633683997514e-34,-1.1230923566349255e-23,2.51694223669702e-40,6.979497708007332e-39,9.183549615799121e-41,2.2118911147117615e-08,16004,267043,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D7C0>,1021185846,-0.030246268957853317,0.07353510707616806,-0.10223978757858276,0.006199146155267954,0.9920187592506409,0.004495674278587103,1.8367239361444675e-40,-2.3869795029440866e-15,16165,267043,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D310>,1038225056,0.06811045855283737,-0.019851183518767357,0.0355166457593441,-0.9574921131134033,0.2855757474899292,0.0,0.0,0.0,0,267043,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D220>,0,0.0,1.401298464324817e-44,3.643376007244524e-43,9.183689745645554e-41,0.25519031286239624,0.05026160180568695,-0.05458134785294533,0.009263260290026665,586,267043,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB69B30>,1058269132,0.06359047442674637,-0.167566180229187,0.6390241980552673,0.04326634109020233,-0.14312224090099335,0.5376763343811035,0.06659319996833801,-0.0865650549530983,-13817,267044,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35C70>,43466524,-38719324160.0,-1.9904072884329625e+24,6.04801431158819e-10,2.9724619388580322,2.51694223669702e-40,6.979497708007332e-39,9.183549615799121e-41,2.270098775625229e-09,16004,267044,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB353B0>,1021162504,-0.03020024672150612,0.07259216904640198,-0.10276543349027634,0.007442486472427845,0.9920253753662109,0.004507522098720074,1.8367239361444675e-40,-2.3869795029440866e-15,16165,267044,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35270>,1038225056,0.06811045855283737,-0.019851183518767357,0.0355166457593441,-0.9574921131134033,0.2855757474899292,0.0,0.0,0.0,0,267044,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35E00>,0,0.0,1.401298464324817e-44,3.643376007244524e-43,9.183689745645554e-41,0.25516051054000854,0.05009229853749275,-0.054569073021411896,0.00926787406206131,586,267044,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB69950>,1058272795,0.06378697603940964,-0.1671348661184311,0.639183759689331,0.04307512566447258,-0.14267493784427643,0.5381596684455872,0.06677065044641495,-0.08599899709224701,-8243,267045,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB69310>,135806748,361214976.0,-1.8707228702099997e+26,6.7663380150158525e-37,207.23748779296875,2.51694223669702e-40,6.979497708007332e-39,9.183549615799121e-41,2.648448571562767e-09,16004,267045,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB69040>,1021139903,-0.030187349766492844,0.07216259837150574,-0.10324712097644806,0.008378571830689907,0.9919992089271545,0.004527480807155371,1.8367239361444675e-40,-2.3869795029440866e-15,16165,267045,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB69CC0>,1038225056,0.06811045855283737,-0.019851183518767357,0.0355166457593441,-0.9574921131134033,0.2855757474899292,0.0,0.0,0.0,0,267045,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB69720>,0,0.0,1.401298464324817e-44,3.643376007244524e-43,9.183689745645554e-41,0.25514766573905945,0.04998684674501419,-0.054574303328990936,0.009272173047065735,586,267045,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D1D0>,1058275292,0.06407098472118378,-0.16652095317840576,0.6392943263053894,0.04280319809913635,-0.14227300882339478,0.5388299226760864,0.06717026978731155,-0.08524464070796967,-560,267046,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D450>,33177372,-2.7537612915039062,-680564948467712.0,-3.17303326524924e+31,0.6337398290634155,2.51694223669702e-40,6.979497708007332e-39,9.183549615799121e-41,4.5693013817071915e-09,16004,267046,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D360>,1021120097,-0.030203640460968018,0.0718548446893692,-0.10388660430908203,0.00902596116065979,0.9919490814208984,0.0045452057383954525,1.8367239361444675e-40,-2.3869795029440866e-15,16165,267046,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D4A0>,1038225056,0.06811045855283737,-0.019851183518767357,0.0355166457593441,-0.9574921131134033,0.2855757474899292,0.0,0.0,0.0,0,267046,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB3D270>,0,0.0,1.401298464324817e-44,3.643376007244524e-43,9.183689745645554e-41,0.25514930486679077,0.04988669231534004,-0.054579634219408035,0.009277031756937504,586,267046,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35B80>,1058279454,0.06440681219100952,-0.16590285301208496,0.6394287943840027,0.04255068302154541,-0.14185503125190735,0.5393857359886169,0.06786158680915833,-0.08454009890556335,4749,267047,5,7,True,Left,Back,Right,Centre,76
<_io.BytesIO object at 0x00000258DAB35950>,208944925,1148852.0,-6.181732619697004e+28,-9.640409469604492,-4.884056493956075e-17,2.516928223712377e-40,6.979497708007332e-39,9.183549615799121e-41,5.878973752260208e-09,16004,267047,5,7,True,Left,Back,Right,Centre,76
