_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x00000178E5FEFB30>,1060747965,0.08536244183778763,-0.12396299093961716,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7143021821975708,0.07142709940671921,-0.10874142497777939,28276,138275,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E60AB220>,1060754655,0.08638221770524979,-0.12410334497690201,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7149050235748291,0.07287011295557022,-0.10875703394412994,3199,138276,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E608D9F0>,1060763427,0.08729054778814316,-0.12415321916341782,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7153396010398865,0.07408539950847626,-0.10872073471546173,179,138277,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5F8BD10>,1060771055,0.0882740244269371,-0.12424152344465256,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7158356308937073,0.07506131380796432,-0.10866215825080872,-32306,138278,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5F8BE00>,1060776833,0.08910706639289856,-0.12420150637626648,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.716235339641571,0.07612671703100204,-0.10853925347328186,23505,138279,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E608DBD0>,1060784860,0.09006909281015396,-0.12418116629123688,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7166539430618286,0.07707162946462631,-0.10844739526510239,-3603,138280,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E60AB3B0>,1060792761,0.09083427488803864,-0.12410032004117966,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7170503735542297,0.07796245813369751,-0.10824013501405716,-7022,138281,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5FEF180>,1060799035,0.09153769910335541,-0.12394968420267105,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7173812389373779,0.07880711555480957,-0.10807117819786072,16324,138282,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E60A2A90>,1060805448,0.09216930717229843,-0.1238766461610794,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7178314328193665,0.07951150089502335,-0.10786116123199463,-14808,138283,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E60A9A90>,1060810205,0.09276619553565979,-0.12381180375814438,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7181773781776428,0.08006876707077026,-0.10764378309249878,13395,138284,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5FCF270>,1060815148,0.09318229556083679,-0.12371404469013214,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7185115814208984,0.0805693194270134,-0.10742758214473724,17187,138285,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5FE5DB0>,1060822144,0.09362021833658218,-0.12353391200304031,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.718914270401001,0.08104698359966278,-0.10721617192029953,9618,138286,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5F8B450>,1060826907,0.09392612427473068,-0.1233135312795639,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7192932367324829,0.081427201628685,-0.10697271674871445,-10237,138287,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5FE1360>,1060832104,0.09428966790437698,-0.12310845404863358,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7195847630500793,0.08181022852659225,-0.10670167207717896,-20904,138288,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5F9F4F0>,1060835949,0.09451809525489807,-0.12284822016954422,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7199386954307556,0.0820506364107132,-0.10640295594930649,7326,138289,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178DE5E5900>,1060839862,0.09469886124134064,-0.12262465804815292,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7202882766723633,0.08226287364959717,-0.10606945306062698,-7290,138290,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E60AB720>,1060846348,0.09493878483772278,-0.12237498164176941,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7205644845962524,0.0824146494269371,-0.1057320237159729,-25560,138291,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5FDB360>,1060851567,0.09504475444555283,-0.12205250561237335,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7208291888237,0.08257786929607391,-0.10535497218370438,8683,138292,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5F55540>,1060855694,0.0951688289642334,-0.12171798199415207,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.721096396446228,0.08264493197202682,-0.10498657822608948,9178,138293,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5FDB9A0>,1060858368,0.0952681228518486,-0.12143615633249283,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7212784290313721,0.08281013369560242,-0.10457871854305267,17854,138294,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E608DF40>,1060860216,0.09535790234804153,-0.12111558765172958,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7214275598526001,0.08288395404815674,-0.1041332334280014,26567,138295,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E6086040>,1060863925,0.09552155435085297,-0.12062731385231018,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7215455770492554,0.08298412710428238,-0.1037125363945961,-720,138296,3,1,True,Left,Front,Left,Centre,62
<_io.BytesIO object at 0x00000178E5F9F2C0>,1060865466,0.09565645456314087,-0.1202177181839943,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.7216144800186157,0.0830746740102768,-0.1032721996307373,-13184,138297,3,1,True,Left,Front,Left,Centre,62
