_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x00000245C1D68130>,1060974307,0.38144415616989136,-0.267253577709198,0.7182163596153259,0.3815852105617523,-0.2685469686985016,0.6682022213935852,0.37390777468681335,-0.276685893535614,-4598,202015,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0CF40>,3847438127,-1.2357096480262787e-36,-2.0763550474170425e+33,2.4863585851675216e-34,2.191633515271962e-31,2.5202913400267565e-40,6.979497708007332e-39,2.7550648847397363e-40,-8.84090638696676e-21,16142,202015,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0C900>,1031886649,-0.13061174750328064,-0.04515637829899788,0.1460285186767578,0.30622443556785583,0.9396080374717712,0.005043794866651297,9.183689745645554e-41,4.714810696497054e+25,16216,202015,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0C310>,1050618953,-0.046822477132081985,-0.30751219391822815,-0.07999709248542786,-0.5567944049835205,0.767474353313446,0.0047384994104504585,1.401298464324817e-45,0.0,0,202015,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0CEA0>,0,0.0,2.1019476964872256e-44,5.4650640108667866e-43,2.7550788977243796e-40,0.5488172769546509,0.023330561816692352,-0.07468322664499283,0.009597702883183956,586,202015,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D68B30>,1060971914,0.3813846707344055,-0.2671208083629608,0.7180850505828857,0.3815321624279022,-0.2684701085090637,0.6677263379096985,0.37372180819511414,-0.2771070599555969,-6263,202016,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D8DE00>,3776134959,1.5169488969221214e+38,-7516000878592.0,6.6657759452079e-28,-2.390210598890441e-11,2.5202773270421132e-40,6.979497708007332e-39,2.7550648847397363e-40,-1.971756091734278e-13,16142,202016,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D8D540>,1031849077,-0.1305856704711914,-0.042324505746364594,0.14720956981182098,0.307699054479599,0.9390736818313599,0.005113241262733936,9.183689745645554e-41,-4.781396063905516e+22,16216,202016,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D8DD10>,1050321652,-0.04536869376897812,-0.3020187318325043,-0.065920390188694,-0.5515130162239075,0.7747727036476135,0.004734478425234556,1.401298464324817e-45,0.0,0,202016,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D8DC70>,0,0.0,2.1019476964872256e-44,5.4650640108667866e-43,2.7550788977243796e-40,0.549221396446228,0.02269003726541996,-0.0746389850974083,0.009599080309271812,586,202016,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D68E00>,1060967692,0.3813546895980835,-0.2667362689971924,0.7179714441299438,0.381443053483963,-0.26831233501434326,0.6675547957420349,0.3737070858478546,-0.2770754396915436,-8348,202017,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0CD10>,3682287407,-2.3348725081362217e-38,4.543856515372259e-33,-172.24688720703125,3.620083733947929e+21,2.5202913400267565e-40,6.979497708007332e-39,2.7550648847397363e-40,-1.996755599975586e-06,16142,202017,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0C310>,1031807992,-0.13050833344459534,-0.03976915031671524,0.14849793910980225,0.30767449736595154,0.938990592956543,0.005164747126400471,9.183689745645554e-41,4.11362392843723e+21,16217,202017,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0C0E0>,1050023715,-0.044082194566726685,-0.2973957061767578,-0.051453545689582825,-0.5461089015007019,0.7814558744430542,0.004689781926572323,1.401298464324817e-45,0.0,0,202017,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D0CAE0>,0,0.0,2.1019476964872256e-44,5.4650640108667866e-43,2.7550788977243796e-40,0.5495929718017578,0.02223852463066578,-0.07467736303806305,0.009600425139069557,586,202017,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D68900>,1060963573,0.38135308027267456,-0.26639118790626526,0.7178117036819458,0.3812655210494995,-0.2681845426559448,0.6674805283546448,0.3738727569580078,-0.27663183212280273,-10554,202018,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D686D0>,3596107567,-4.9428385921051146e-36,-2.994098053932248e-07,5.739603603400376e-38,-1.2728043277168258e-37,2.5202773270421132e-40,6.979497708007332e-39,2.7550648847397363e-40,-0.2001953125,16142,202018,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D68770>,1031742794,-0.13033971190452576,-0.03759229555726051,0.14889883995056152,0.30752313137054443,0.9390662908554077,0.0052518537268042564,9.183689745645554e-41,-292470092988416.0,16217,202018,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1CCEBD0>,1049726900,-0.04287770390510559,-0.2912307679653168,-0.03938409313559532,-0.5415072441101074,0.7876569628715515,0.004601976368576288,1.401298464324817e-45,0.0,0,202018,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D689F0>,0,0.0,2.1019476964872256e-44,5.4650640108667866e-43,2.7550788977243796e-40,0.5500558018684387,0.021587107330560684,-0.07491986453533173,0.009601622819900513,586,202018,5,7,True,Right,Front,Centre,Right,77
<_io.BytesIO object at 0x00000245C1D8DCC0>,1060960059,0.38119280338287354,-0.2664475739002228,0.7176950573921204,0.3811837434768677,-0.268196165561676,0.667219340801239,0.37388765811920166,-0.2764977216720581,-14761,202019,5,7,True,Right,Front,Centre,Right,77
