_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001C1F4557D10>,1061425417,0.1585063487291336,0.2634967863559723,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.49605226516723633,0.14505381882190704,0.17367370426654816,27013,1087624,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F456B0E0>,1061367056,0.12901197373867035,0.311422199010849,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.49605226516723633,0.14505381882190704,0.17367370426654816,27013,1087636,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F46719F0>,1060475647,0.15215501189231873,0.2462138682603836,0.6960025429725647,0.08600527793169022,0.25405991077423096,0.7400910258293152,0.06890563666820526,0.3174801170825958,28547,1087652,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F4671630>,1805860654,1.056295311603708e-29,2.0610157683442977e-40,6.979497708007332e-39,1.8367099231598242e-40,-3.738453738145076e+35,-1.524169209656706e-33,-293003340021760.0,2.01351030776429e+25,16004,1087652,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F4671E00>,3142791504,0.5178318023681641,0.8154489398002625,0.0,9.183549615799121e-41,4.7570469626364726e-32,1.6269289255142212,-1.929497008132039e-13,8.784326280156067e-15,16085,1087652,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F46716D0>,1057131722,0.30144330859184265,0.6897450089454651,0.0,0.0,0.0,0.0,0.0,3.6734198463196485e-40,0,1087652,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F46774A0>,1060621510,0.14679263532161713,0.2509572207927704,0.7396459579467773,0.0714162290096283,0.31779053807258606,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,-1392,1087653,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F4653B30>,2298298109,-293003340021760.0,2.01351030776429e+25,3.0303519693575254e-09,-6.33974910754406e-29,-12.202884674072266,2.2712245509776635e-41,0.0,1.401298464324817e-45,2935,1087653,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F17F1A90>,1060661199,0.1495753973722458,0.2527323365211487,0.7389131188392639,0.07381889969110489,0.31794384121894836,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,-1392,1087654,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F17F1EF0>,2298298109,-293003340021760.0,2.01351030776429e+25,3.0303519693575254e-09,-6.33974910754406e-29,-12.202884674072266,2.2712245509776635e-41,0.0,1.401298464324817e-45,2935,1087654,5,5,True,Right,Back,Left,Centre,65
<_io.BytesIO object at 0x000001C1F467A4F0>,1060602369,0.14752089977264404,0.25118187069892883,0.7381858825683594,0.07582259178161621,0.31808871030807495,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,-1392,1087655,5,5,True,Right,Back,Left,Centre,65
