_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x0000020F020760E0>,1059212974,0.07892099022865295,0.7753150463104248,0.4937801659107208,0.03743983432650566,-0.06408403068780899,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-9741,187663,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F02076950>,322977539,7.358124438407191e-30,3.5963565642570516e+26,26.593069076538086,3.707007589781597e-09,1.4969505635065161e-09,-2.6837719328024154e+27,1.1306376659404787e-40,2.802596928649634e-45,-6902,187663,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F02200680>,1059214070,0.07890304177999496,0.7753036618232727,0.4937235414981842,0.03681650385260582,-0.06443209201097488,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-7552,187664,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F79FD58B0>,1212104451,116859.125,-9.658921800527947e+26,7.38105992545055e-16,1.1360215648523307e+37,-2.6103984634451e+31,2.7268855774309486e-05,1.1305816140019057e-40,2.802596928649634e-45,-5723,187664,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F02200040>,1059215107,0.07888418436050415,0.7752809524536133,0.493678480386734,0.03607235476374626,-0.06478817760944366,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-5263,187665,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F02076360>,2574991107,-5.389417390765896e-36,2196752291594240.0,6.607473036440371e+16,-197.74362182617188,-7.298742588091045e-08,-6.400216588497873e-23,1.1304975360940462e-40,2.802596928649634e-45,-4503,187665,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F0208EB30>,1059217006,0.07890856266021729,0.7752671241760254,0.4936932325363159,0.03523499146103859,-0.06516821682453156,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-2854,187666,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F0208E8B0>,2230206211,-5.621830041421805e-13,-0.0036276523023843765,-1.7982853638201453e-32,-1.271737306565194e-22,2458319826452480.0,-2.9522729746989107e-12,1.1305255620633327e-40,2.802596928649634e-45,-3698,187666,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F79FD55E0>,1059219931,0.07895789295434952,0.7752825021743774,0.4938456118106842,0.03435062617063522,-0.06548481434583664,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-1096,187667,3,5,True,Right,Back,Centre,Right,73
<_io.BytesIO object at 0x0000020F79FD5270>,1151418115,-31095580.0,-0.006828058511018753,-4290682880.0,-1.0533852302348798e+33,16155746304.0,-4.610987785236434e-20,1.1305115490786894e-40,2.802596928649634e-45,-3142,187667,3,5,True,Right,Back,Centre,Right,73
