_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x0000020F0207F5E0>,1059229696,0.07932949811220169,0.7767960429191589,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5143173336982727,0.07054315507411957,-0.11339099705219269,-11695,187230,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207E680>,1059232018,0.07929477840662003,0.7768981456756592,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5143659114837646,0.07025721669197083,-0.11352020502090454,-31692,187231,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207E4F0>,1059234361,0.07926960289478302,0.7770261168479919,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5143964886665344,0.06989803910255432,-0.1136179268360138,-6029,187232,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F020767C0>,1059235919,0.07925869524478912,0.7771835923194885,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5144192576408386,0.06971069425344467,-0.11369938403367996,12470,187233,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207EF40>,1059238309,0.07929522544145584,0.777401864528656,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5144290924072266,0.06939315050840378,-0.11374391615390778,11474,187234,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207E860>,1059241763,0.07928237318992615,0.7775507569313049,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5144447088241577,0.06917475163936615,-0.11376716196537018,-24642,187235,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207E540>,1059244241,0.07929784804582596,0.7776728272438049,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5144292116165161,0.06900157779455185,-0.11376246809959412,19862,187236,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207FD10>,1059246803,0.0792769119143486,0.7778313159942627,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5143470764160156,0.06913544237613678,-0.11373098194599152,-22562,187237,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207E720>,1059249160,0.0791909247636795,0.7778965830802917,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5142942070960999,0.06920578330755234,-0.11368382722139359,-3863,187238,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F020763B0>,1059250030,0.07914014160633087,0.7779825329780579,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5142580270767212,0.06944660097360611,-0.11358674615621567,-27013,187239,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207E590>,1059251084,0.07912655919790268,0.7781258821487427,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5142253637313843,0.06965371966362,-0.11344386637210846,-31060,187240,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F020764A0>,1059252338,0.07914602011442184,0.7781553268432617,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.514191746711731,0.06988387554883957,-0.11327638477087021,-24397,187241,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207EDB0>,1059253980,0.0792103186249733,0.77833491563797,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5141802430152893,0.07009201496839523,-0.11305007338523865,-27077,187242,2,5,True,Right,Back,Left,Centre,73
<_io.BytesIO object at 0x0000020F0207F360>,1059257092,0.0792471244931221,0.7784561514854431,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.5141671895980835,0.07033689320087433,-0.11281730979681015,32590,187243,2,5,True,Right,Back,Left,Centre,73
