_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001A1F1703180>,1057145368,0.15148916840553284,0.058138132095336914,0.47568076848983765,0.07745278626680374,0.06287742406129837,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,26959,141130,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F1703BD0>,4090445655,-1.2965275963949807e-08,169721.109375,-11311.732421875,-4.19489300322412e-37,-67442642944.0,90045008.0,1.1305676010172624e-40,1.401298464324817e-45,20627,141130,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F17064F0>,1057149130,0.15279240906238556,0.06704560667276382,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8419479131698608,-0.11116652935743332,-0.1950037181377411,29743,141131,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F16E32C0>,1057164579,0.15366066992282867,0.0757034569978714,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8424835801124573,-0.11107208579778671,-0.19499869644641876,-19520,141132,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F180C5E0>,1057187456,0.1544617861509323,0.08446360379457474,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8430277109146118,-0.11093059927225113,-0.19509506225585938,22984,141133,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F17E28B0>,1057220239,0.15511396527290344,0.0931263417005539,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8437753319740295,-0.11089667677879333,-0.19506511092185974,28870,141134,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F16F2360>,1057261556,0.15558816492557526,0.10177335888147354,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8444448709487915,-0.11088402569293976,-0.1951848268508911,5155,141135,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F1711C70>,1057307662,0.15593113005161285,0.11028777807950974,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.845068633556366,-0.1106552705168724,-0.19538892805576324,-21698,141136,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1EE97EE00>,1057357205,0.15619239211082458,0.11883285641670227,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8457462191581726,-0.11044973134994507,-0.19561386108398438,10838,141137,6,5,True,Right,Front,Left,Right,72
<_io.BytesIO object at 0x000001A1F1710E00>,1057405111,0.15631139278411865,0.12747903168201447,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8464728593826294,-0.11020680516958237,-0.19584813714027405,-19939,141138,6,5,True,Right,Front,Left,Right,72
