_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x0000019C6D777AE0>,1045400737,0.03643420338630676,-0.06443703174591064,0.19135358929634094,0.06364627927541733,0.011709264479577541,0.23369570076465607,0.03716008737683296,-0.04496654495596886,-20443,912163,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D7772C0>,2610511380,-1.332507052598915e+32,2.513438990536208e-40,6.979497708007332e-39,9.183549615799121e-41,4.075757662770299e+17,5.259893656690209e-19,1.60044178430796e-12,-1.2556052398929437e-21,-17097,912163,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D777040>,3194273891,0.3621911108493805,0.903827965259552,0.0,1.8367099231598242e-40,22548578304.0,-5.966345997876488e-05,-6.919922102968018e-19,1.5156447217153774e+26,16088,912163,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D7770E0>,1028824643,0.407318651676178,0.8079476952552795,0.0023324480280280113,1.401298464324817e-45,0.0,0.0,0.0,8.265194654219209e-40,0,912163,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D816EA0>,1045394869,0.036440812051296234,-0.06449809670448303,0.1912941187620163,0.06362561881542206,0.01167803443968296,0.23363211750984192,0.03714657202363014,-0.04500771313905716,-22911,912164,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D704BD0>,2521382420,7.199142500878323e-34,2.5134530035208514e-40,6.979497708007332e-39,9.183549615799121e-41,4.075757662770299e+17,5.259893656690209e-19,1.60044178430796e-12,-1.2556052398929437e-21,-17097,912164,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D7B2590>,3194273891,0.3621911108493805,0.903827965259552,0.0,1.8367099231598242e-40,725614592.0,7.72052234430912e-35,1.4185806064510198e+30,-1.5772779672850401e-31,16089,912164,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D816B30>,1028717709,0.40809059143066406,0.8064242601394653,0.002333825919777155,1.401298464324817e-45,0.0,0.0,0.0,8.265194654219209e-40,0,912164,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D7772C0>,1045390960,0.03643046319484711,-0.06452901661396027,0.19121931493282318,0.06361503154039383,0.011648391373455524,0.233562633395195,0.03716195374727249,-0.045031122863292694,-27421,912165,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D7774A0>,352861716,2.932388358724985e-17,2.5134530035208514e-40,6.979497708007332e-39,9.183549615799121e-41,4.075757662770299e+17,5.259893656690209e-19,1.60044178430796e-12,-1.2556052398929437e-21,-17097,912165,2,3,True,Left,Back,Centre,Right,70
<_io.BytesIO object at 0x0000019C6D816EF0>,3194273891,0.3621911108493805,0.903827965259552,0.0,1.8367099231598242e-40,189792256.0,-2.080753640269672e+23,2.0989681104310876e-09,-1.1080655122150522e-29,16090,912165,2,3,True,Left,Back,Centre,Right,70
