_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x0000020FB74862C0>,1058923939,0.08541686087846756,-0.06419644504785538,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307643,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB752C680>,1058930292,0.0851522907614708,-0.06395787745714188,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307644,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D090>,1058939712,0.08472532778978348,-0.06361084431409836,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307645,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB752C180>,1058946827,0.08431805670261383,-0.06330516189336777,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307646,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB752C950>,1058952470,0.08403116464614868,-0.06305322796106339,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307647,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB7486270>,1058957116,0.08382390439510345,-0.06288822740316391,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307648,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D220>,1058961395,0.08364997804164886,-0.0627390444278717,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307649,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB752C900>,1058964256,0.08376633375883102,-0.06268676370382309,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307650,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D2C0>,1058965198,0.08400363475084305,-0.06276722252368927,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307651,6,5,True,Right,Front,Centre,Right,52
<_io.BytesIO object at 0x0000020FB752C770>,1058965527,0.08439812064170837,-0.06292429566383362,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4034109115600586,0.08772747963666916,0.12281861156225204,30017,307652,6,5,True,Right,Front,Centre,Right,52
