_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001E89D309220>,1060461295,0.16523079574108124,0.1973976194858551,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7225404977798462,0.12055815756320953,0.2285412698984146,-15816,369574,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D31A270>,1061843632,0.09599737823009491,0.30821335315704346,0.7261748909950256,0.17952367663383484,0.2723599970340729,0.7488340139389038,0.10615136474370956,0.2604583203792572,2,369591,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D31AC70>,4980736,9.183549615799121e-41,6.508102468073347e-30,3.8180996910188556e-32,1.8717052557862601e+31,-730089.3125,3190693.5,0.4955957233905792,6.63331676307691e+22,-16570,369591,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D31A3B0>,0,1.8367099231598242e-40,-14568529068032.0,nan,-6.002060653578891e+26,1.1160993018677345e-08,-1.698241131663854e-15,-0.000128976083942689,1.5334867680647469e+38,16252,369591,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D30DC70>,1061851576,0.09699825197458267,0.31107962131500244,0.7498834133148193,0.10718782991170883,0.26292234659194946,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,3844,369592,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D30D0E0>,189153088,1.8717052557862601e+31,-730089.3125,3190693.5,0.4955957233905792,6.63331676307691e+22,6.861598060412899e-41,0.0,2.802596928649634e-45,-11128,369592,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D33D900>,1061864269,0.09772944450378418,0.3137233257293701,0.7508482933044434,0.10814785957336426,0.26519861817359924,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,3844,369593,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D33D270>,189153088,1.8717052557862601e+31,-730089.3125,3190693.5,0.4955957233905792,6.63331676307691e+22,6.861598060412899e-41,0.0,2.802596928649634e-45,-10565,369593,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D33D270>,1061870381,0.09860018640756607,0.3160759508609772,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369594,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D30D4F0>,1061874484,0.09920991212129593,0.31833305954933167,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369595,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D31A3B0>,1061879746,0.09974725544452667,0.32041722536087036,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369596,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D333180>,1061884097,0.1003192886710167,0.3223697543144226,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369597,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D33E540>,1061889759,0.10080675035715103,0.32421037554740906,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369598,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D33E4A0>,1061894821,0.10131891071796417,0.3259508013725281,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369599,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D4992C0>,1061895559,0.101638063788414,0.327703595161438,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369600,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D3922C0>,1061895823,0.1020224392414093,0.32937249541282654,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369601,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D30DB80>,1061892429,0.10236155241727829,0.3310188949108124,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369602,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D49F090>,1061887862,0.10254895687103271,0.332584410905838,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369603,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D309AE0>,1061881754,0.10283214598894119,0.334016889333725,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369604,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D3B10E0>,1061875035,0.10316077619791031,0.3354456126689911,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369605,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D32A090>,1061866130,0.10336706787347794,0.33668553829193115,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369606,4,5,True,Right,Back,Left,Centre,57
<_io.BytesIO object at 0x000001E89D4990E0>,1061856471,0.10361060500144958,0.3378898501396179,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.7502291202545166,0.13969144225120544,0.2918962240219116,-14030,369607,4,5,True,Right,Back,Left,Centre,57
