_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x0000020FB743D6D0>,1058785790,0.08899029344320297,-0.05819936469197273,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338298,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D9A0>,1058784080,0.08816772699356079,-0.058468956500291824,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338299,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D6D0>,1058781478,0.08693357557058334,-0.05862032622098923,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338300,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB741A1D0>,1058778623,0.08571002632379532,-0.05875447019934654,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338301,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB741AC70>,1058776873,0.08438951522111893,-0.05914635211229324,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338302,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743DD10>,1058777398,0.0833701491355896,-0.059547148644924164,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338303,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D680>,1058775930,0.08254563063383102,-0.059761978685855865,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338304,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D950>,1058773893,0.08219202607870102,-0.059868089854717255,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338305,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D6D0>,1058768974,0.08231055736541748,-0.05981817469000816,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338306,3,7,True,Right,Back,Centre,Right,52
<_io.BytesIO object at 0x0000020FB743D8B0>,1058760825,0.08296404033899307,-0.059591878205537796,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.4882340133190155,0.11481089144945145,0.26925456523895264,7340,338307,3,7,True,Right,Back,Centre,Right,52
