_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x00000245B9A35360>,1057169475,0.02294042892754078,-0.05622592195868492,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5016726851463318,0.06822782009840012,-0.10915499925613403,2318,170291,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245BEF3CA40>,1057175254,0.02241307497024536,-0.05622902140021324,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5016340017318726,0.06793222576379776,-0.10884018242359161,-14642,170292,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D87BD0>,1057179750,0.02191389538347721,-0.056216806173324585,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5017293095588684,0.06755862385034561,-0.10862109065055847,31564,170293,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245B9A357C0>,1057181613,0.021515101194381714,-0.0562138669192791,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5021689534187317,0.06733599305152893,-0.107935331761837,28838,170294,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D68B30>,1057183134,0.021143466234207153,-0.056189414113759995,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.502410352230072,0.06687796860933304,-0.10769101977348328,3301,170295,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D68360>,1057184125,0.020698947831988335,-0.05612342059612274,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5025278925895691,0.06644248962402344,-0.10761769860982895,11026,170296,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1DD1AE0>,1057184732,0.020300179719924927,-0.05601910129189491,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5025646090507507,0.06606236845254898,-0.10751074552536011,16469,170297,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245BEF44B30>,1057184325,0.020050454884767532,-0.05587675794959068,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5023182034492493,0.06557508558034897,-0.10745161026716232,30,170298,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D68A90>,1057183292,0.019826319068670273,-0.05572548508644104,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5022538304328918,0.06520131230354309,-0.10738569498062134,-17108,170299,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D68EF0>,1057182695,0.019725902006030083,-0.05550288408994675,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5022439956665039,0.06498724222183228,-0.10721850395202637,21600,170300,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D68860>,1057181322,0.019666336476802826,-0.055309735238552094,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5021278858184814,0.06489274650812149,-0.10702887177467346,-21540,170301,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245BEF443B0>,1057179922,0.01969006657600403,-0.05506507307291031,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5019856095314026,0.06486466526985168,-0.1069079339504242,7613,170302,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D68270>,1057177958,0.01986716128885746,-0.0548250637948513,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5018865466117859,0.06498957425355911,-0.10675513744354248,-26457,170303,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1DD1A90>,1057176289,0.02012985199689865,-0.05456528812646866,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5017768144607544,0.06519556790590286,-0.10663029551506042,-6049,170304,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245B9A35400>,1057174876,0.02051188237965107,-0.054353151470422745,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5016699433326721,0.06552845239639282,-0.10655815899372101,15588,170305,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245BEF44B80>,1057173854,0.02106611803174019,-0.054191507399082184,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5015754103660583,0.06598563492298126,-0.10648849606513977,8229,170306,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1DD1F90>,1057173573,0.02183804288506508,-0.054004229605197906,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.501409113407135,0.06655412167310715,-0.10643251985311508,4826,170307,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245B9A350E0>,1057172317,0.022601863369345665,-0.053831279277801514,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5012030005455017,0.06719477474689484,-0.10643840581178665,-27385,170308,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1DD15E0>,1057171541,0.02350165694952011,-0.053668294101953506,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.501046895980835,0.06786826997995377,-0.10651972144842148,11225,170309,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D9D540>,1058501439,0.38213393092155457,-0.21045143902301788,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5612773895263672,0.12326211482286453,0.05237099528312683,-30277,170387,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D6FEF0>,1058513622,0.3822837769985199,-0.2092302292585373,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5651065111160278,0.12412334233522415,0.062154874205589294,-28704,170388,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1CF8900>,1058527268,0.3820456862449646,-0.2083098143339157,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5688670873641968,0.12460053712129593,0.0719127357006073,5039,170389,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1CFEE00>,1058545292,0.3820342719554901,-0.2081461101770401,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5726251602172852,0.12479151785373688,0.0816611647605896,26494,170390,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D87720>,1058562844,0.3819178640842438,-0.2074931561946869,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5760532021522522,0.12485986202955246,0.09147045016288757,29363,170391,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D86C70>,1058505129,0.0817365050315857,0.15603984892368317,0.5968398451805115,0.38164132833480835,-0.20747734606266022,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,5642,170392,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D864F0>,2318810900,-3.0341161973634734e-26,-3.830736650256297e-29,-6.702467469921203e-10,4.172650922377216e+16,-4.263389030740759e+30,1.3837204921369268e+36,1.1287459130136402e-40,1.401298464324817e-45,-24933,170392,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1DD1400>,1058605029,0.38168787956237793,-0.2063465416431427,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5817595720291138,0.12389285117387772,0.11065807938575745,336,170393,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D0CEA0>,1058623789,0.3813556730747223,-0.20540745556354523,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5848057270050049,0.12341593950986862,0.12029094994068146,-16508,170394,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D032C0>,1058644810,0.3811469078063965,-0.204734206199646,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5878763794898987,0.12256208062171936,0.1294650435447693,5154,170395,4,5,True,Right,Back,Centre,Left,77
<_io.BytesIO object at 0x00000245C1D92310>,1058664724,0.3811779320240021,-0.20408034324645996,2.802596928649634e-45,1.064986832886861e-43,4.203895392974451e-45,0.5908566117286682,0.12141168862581253,0.13827042281627655,9789,170396,4,5,True,Right,Back,Centre,Left,77
