_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000002A112E11810>,1051477286,0.042784400284290314,-0.06150351092219353,0.29290875792503357,0.04638126119971275,-0.05728631094098091,0.32492026686668396,0.045484643429517746,0.017988767474889755,20947,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB7270>,518012557,1.0005051529014125e-14,9.542628462891981e-32,-1.8199578356168207e-31,-1866832499703808.0,1956240556032.0,-6.342445066186272e-17,-9.399916745127401e+22,7.036302551265225e+37,16190,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB7130>,1032147382,-0.06239096075296402,0.6461052298545837,0.07382314652204514,-0.00627778610214591,0.7173702716827393,0.09081858396530151,-0.06841326504945755,0.7377244830131531,17245,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB7860>,3049340206,2.505577706151346e-40,6.979497708007332e-39,9.183549615799121e-41,3.512896218562318e-31,-8.726332225705846e-07,-4.1611033521029705e-35,6.475110157643463e+25,8.956557901645651e-24,15794,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB74A0>,1057635267,0.7538580298423767,0.0,1.8367099231598242e-40,-7.057678885757923e-10,-1.9767078640597902e-07,-4.0057110257617244e+30,-1.1463803052902222,0.00017189551726914942,16029,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB7680>,3192693969,0.8265762329101562,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-40,2.424457098570968e-38,0,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB7C20>,1310,0.336465060710907,0.042784400284290314,-0.06150351092219353,0.010184990242123604,-7.479147245612455e+31,7.533617307598749e-36,-1.322413106158089e+34,-2.5863409731001793e+35,15677,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB7130>,3177882893,0.009525186382234097,1.5161913020306704e-19,7.580717437690779e-36,1.3679683868137882e+17,651143552.0,7.847034442408264e+17,-2.8933728962945485e-27,1.6746133220005867e-39,16949,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB7590>,86128874,113279762432.0,2.3742792919895432e-20,1.0005051529014125e-14,1.1200641498081327e-30,1.674597907717479e-39,0.00012593992869369686,1.8427074805871344e-42,0.24320970475673676,-29588,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112EB72C0>,3637787642,-1.0217534608007738e+38,1.6746077168067294e-39,0.0001749664661474526,1.8567204652303826e-42,0.6887800097465515,0.0803920179605484,-0.08832859247922897,0.009022347629070282,18,128410,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96A90>,1051477225,0.04277816787362099,-0.06151983514428139,0.2929258644580841,0.04634442925453186,-0.05728861317038536,0.324931263923645,0.04547754302620888,0.01798013225197792,21172,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E962C0>,434257549,3.7332026359138126e-10,6.499659150760148e-32,509477683200.0,-7.333303262606547e+35,706926048444416.0,-6.747221307654966e+25,-7.444493442954035e+16,-1.7159344613811988e-31,16190,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96D60>,1032134377,-0.06219891458749771,0.6457692384719849,0.07301207631826401,-0.006504443008452654,0.7173991203308105,0.09055139869451523,-0.06827881187200546,0.737903356552124,-9063,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96680>,2270969133,2.5049471218423997e-40,6.979497708007332e-39,9.183549615799121e-41,3.512896218562318e-31,-8.726332225705846e-07,-4.1611033521029705e-35,6.475110157643463e+25,8.956557901645651e-24,15794,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96C20>,1057635267,0.7538580298423767,0.0,1.8367099231598242e-40,-7.057678885757923e-10,-1.9767078640597902e-07,-4.0057110257617244e+30,-1.1463803052902222,0.00017189551726914942,16029,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E964A0>,3192693969,0.8265762329101562,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-40,2.424457098570968e-38,0,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96E50>,1310,0.33646324276924133,0.04277816787362099,-0.06151983514428139,0.01018496137112379,-9261041664.0,7.533615872669121e-36,-2.9206669829258405e+35,-1445208915968.0,15677,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96D60>,3177883511,0.009525231085717678,-2.725453142623644e+31,7.580732504451867e-36,1.0268207150404731e+18,21663.32421875,9583930.0,-9.165719198387543e-28,1.6746133220005867e-39,20172,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96B30>,86128875,386547056640.0,2.339311636397364e-23,3.7332026359138126e-10,8.612191652824882e-31,1.674597907717479e-39,0.00013124312681611627,1.8427074805871344e-42,0.24320852756500244,21229,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96810>,4211948538,nan,1.6746077168067294e-39,0.0001804844941943884,1.8567204652303826e-42,0.6888446807861328,0.08003687113523483,-0.08830931782722473,0.00902337022125721,18,128411,2,3,True,Left,Front,Right,Centre,67
<_io.BytesIO object at 0x000002A112E96630>,1051477290,0.04276363179087639,-0.061532337218523026,0.2929198741912842,0.04635234177112579,-0.05730244144797325,0.32492706179618835,0.04547179117798805,0.01796952821314335,21245,128412,2,3,True,Left,Front,Right,Centre,67
