_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x000001B18989AEA0>,1049627475,0.031359776854515076,-0.02134591154754162,0.23318493366241455,0.033955518156290054,0.05255955085158348,0.24239850044250488,0.04986603930592537,-0.029167765751481056,-3780,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18986DDB0>,2283617838,-1.4783895015716553,3.2084499135064815e+34,-1.0471689531492394e-21,-9.222613680799846e-34,175861.78125,6.829474380525861e-36,7.167596263484705e-20,-1.0577264111724443e-22,16183,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B186A94360>,1032981306,-0.11674535274505615,0.6409260034561157,0.06083923950791359,-0.09309573471546173,0.7497133016586304,0.038670964539051056,-0.1102602630853653,0.7180922627449036,-3202,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18986D090>,3119725803,2.515849223894847e-40,6.979497708007332e-39,9.183549615799121e-41,2.0068168605602844e+26,3.391150046270456e+18,-2.161984260194861e-19,2.1878695591456067e-16,-4.34830296769384e-11,15943,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18986D220>,1034740231,0.9748327136039734,0.0,1.8367099231598242e-40,2.757140055496399e+31,nan,9.97322480475344e+26,1.3108656118776764e-34,1.4513147612233728e+16,-16550,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B186A94360>,1052442111,0.2656731903553009,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-40,2.424457098570968e-38,0,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18986D630>,2876,0.28133639693260193,0.031359776854515076,-0.02134591154754162,0.009397761896252632,0.012817399576306343,3.6443604504729707e-32,-139264.0,2.435940537415473e-26,15627,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18986DC20>,1029130415,0.009996545501053333,1.7240361650880512e+16,3.702057239694381e-32,1.239776611328125e-05,3.331937789916992,-9.370683236973345e+29,4.166078724665567e-05,1.6746175258959797e-39,3831,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B186A94360>,189020595,-9.30930909542606e+29,-4.7318560819641525e-34,-1.4783895015716553,1.5369581686561026e-39,1.6745894999266932e-39,0.00027087421040050685,4.044147368041422e-42,0.2221403867006302,-25442,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18986D590>,2291743913,1.5974365165065342e-18,1.6746007103144078e-39,0.00011861411621794105,4.0931928142927907e-42,0.6964136958122253,0.060063425451517105,-0.14855827391147614,0.009966768324375153,18,340096,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B186A94360>,1049626014,0.031380608677864075,-0.021342849358916283,0.23316337168216705,0.03396931663155556,0.0525556243956089,0.24236051738262177,0.0498620830476284,-0.029167944565415382,-5199,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950EF0>,1343307310,-3007044864.0,5.599202504901053e+27,2.618390913823736e+31,-2.2845087655706144e-32,59.43500518798828,-3.743875608493171e-36,2.206962431804425e-31,-3.3706378076346285e-22,16183,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950A90>,1032895561,-0.11662658303976059,0.6408008337020874,0.05944147706031799,-0.09264452755451202,0.7497497797012329,0.038119714707136154,-0.11042311787605286,0.7183980345726013,-3582,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B186A94360>,2979216606,2.51586323687949e-40,6.979497708007332e-39,9.183549615799121e-41,2.0068168605602844e+26,3.391150046270456e+18,-2.161984260194861e-19,2.1878695591456067e-16,-4.34830296769384e-11,15943,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950D60>,1034740231,0.9748327136039734,0.0,1.8367099231598242e-40,2.757140055496399e+31,nan,9.97322480475344e+26,1.3108656118776764e-34,1.4513147612233728e+16,-16550,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950F90>,1052442111,0.2656731903553009,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-40,2.424457098570968e-38,0,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B186A94360>,2876,0.2812928557395935,0.031380608677864075,-0.021342849358916283,0.009397055953741074,-1.5820697159149794e-15,3.6443604504729707e-32,-56.25,1.2644175310005949e-17,15627,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950A90>,1029129361,0.009996941313147545,-2.6301071301866947e+18,3.702058415188732e-32,1.2448708730516955e-11,0.01069604605436325,-1.5572239973376117e+30,3.64155785064213e-05,1.6746175258959797e-39,-5696,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950950>,189020590,-4.279597401435787e+26,9747085312.0,-3007044864.0,3.3379630069449305e-38,1.6745894999266932e-39,0.00028266743174754083,4.044147368041422e-42,0.22209763526916504,29605,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B1FFEA5090>,2330803369,1.475463772101915e-18,1.6746007103144078e-39,9.311466419603676e-05,4.0931928142927907e-42,0.6963260769844055,0.05969678983092308,-0.14848540723323822,0.009966150857508183,18,340097,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18989AF40>,1049625105,0.031328458338975906,-0.021353213116526604,0.23313824832439423,0.03396892175078392,0.05256274342536926,0.24234001338481903,0.04985937848687172,-0.029155032709240913,-6985,340098,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B18989AD60>,3943448110,-354556898705408.0,9.398099317497776e+21,1.0636832904800499e+24,-1.3634752977673347e-34,30767844.0,-2.2217140395513122e-30,1.237291631737021e-17,-1.2436662810699772e-10,16183,340098,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950BD0>,1032804507,-0.11644622683525085,0.6411650776863098,0.05883704870939255,-0.09256642311811447,0.7499189376831055,0.03712141141295433,-0.11066179722547531,0.7186933755874634,6754,340098,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950E50>,917454038,2.5158912628487766e-40,6.979497708007332e-39,9.183549615799121e-41,2.0068168605602844e+26,3.391150046270456e+18,-2.161984260194861e-19,2.1878695591456067e-16,-4.34830296769384e-11,15943,340098,4,7,True,Left,Front,Right,Centre,56
<_io.BytesIO object at 0x000001B189950AE0>,1034740231,0.9748327136039734,0.0,1.8367099231598242e-40,2.757140055496399e+31,nan,9.97322480475344e+26,1.3108656118776764e-34,1.4513147612233728e+16,-16550,340098,4,7,True,Left,Front,Right,Centre,56
