_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x00000178E5FCAF40>,1057254349,0.0731099471449852,0.3177277445793152,0.5013924241065979,0.14601412415504456,0.225994274020195,0.5130446553230286,0.1522439420223236,0.32222244143486023,2,178663,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178E5FCA810>,4980736,1.8367099231598242e-40,33030144.0,2.3311853780683123e-08,-2.8153805591520624e-18,-7516004024320.0,2.84529349235675e+37,1.8848888064408544e-38,2.9466592865019494e+26,16195,178663,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178E31D44A0>,999197610,9.183689745645554e-41,7.875987277726582e-27,4.7305621903388415e-26,4.6611205561930547e-07,3.594005603105258e-22,-2.711676538966635e-14,9.748047424749191e+32,6.315273824164509e+27,16093,178663,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178DE5E50E0>,1056969379,0.14618654549121857,0.22805756330490112,0.5112600326538086,0.1526271253824234,0.3242282569408417,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,14754,178664,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178DE5E54F0>,4081336143,-227311244804096.0,1.8938912238054858e-18,-2.439076110807125e+19,-127678707400704.0,-0.11803809553384781,-6.982297299391506e+19,1.1320389644048035e-40,1.401298464324817e-45,5148,178664,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178E5F8C680>,1056940456,0.14634279906749725,0.2299274206161499,0.5086445212364197,0.15290796756744385,0.3256857395172119,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,18351,178665,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178E5F8C400>,2759081807,3.558411077457118e-38,-3.5080354626514735e-37,81533.375,-5.2476407629602564e+23,-4.432713092202634e+35,-3.8062483456650454e-24,1.1320389644048035e-40,1.401298464324817e-45,5148,178665,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178E322D450>,1057070567,0.15311475098133087,0.32728955149650574,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8096342086791992,-0.03145739063620567,-0.2991427779197693,5405,178666,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178E5F766D0>,1057023408,0.153483584523201,0.32875293493270874,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8092886805534363,-0.030944466590881348,-0.2994104325771332,13171,178667,2,3,True,Right,Back,Right,Left,62
<_io.BytesIO object at 0x00000178E5FC2590>,1056980208,0.15328915417194366,0.3304691016674042,2.802596928649634e-45,1.064986832886861e-43,2.802596928649634e-45,0.8093658685684204,-0.030242444947361946,-0.29957079887390137,2465,178668,2,3,True,Right,Back,Right,Left,62
