_io,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_valid,frame,trial_num,block_num,practicing,left_right_hand,palm_back_hand,target_loc,distractor_loc,participant_id
<_io.BytesIO object at 0x0000019C6D79CD60>,1053431873,0.19667914509773254,0.14562048017978668,0.4052075147628784,0.117353156208992,0.15137431025505066,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,-9959,873773,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D79C220>,437862097,187091419136.0,8497378816.0,4.68809726174032e-38,-1.543529501767947e+38,-358905.5,-8.647748645417481e-29,1.124892342236747e-40,2.802596928649634e-45,-9210,873773,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D816B30>,1053281746,0.19530706107616425,0.1544315069913864,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.40798142552375793,0.14166714251041412,0.11574190109968185,27735,873774,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D782B80>,1053172675,0.1938467174768448,0.16361549496650696,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.4060346186161041,0.1405888944864273,0.12455577403306961,27254,873775,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7BB220>,1053099244,0.19261543452739716,0.17228494584560394,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.4044978618621826,0.13936570286750793,0.1334020495414734,-24272,873776,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7E6310>,1053049094,0.19032993912696838,0.18117575347423553,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.40336883068084717,0.13769522309303284,0.14204415678977966,-9431,873777,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D782860>,1053005214,0.18833011388778687,0.18895521759986877,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.401719331741333,0.13570383191108704,0.14951848983764648,-28930,873778,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D77D9F0>,1053797510,0.15918947756290436,0.126750648021698,0.3795735836029053,0.13440917432308197,0.13417614996433258,0.3965594470500946,0.1046857088804245,0.13726924359798431,2,873780,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D77DD10>,4980736,9.183549615799121e-41,3.5561831257524545e-17,-4.846217634350155e+23,528.9690551757812,7.702820949433535e-23,-4.95495972772713e-19,-1.505716016776391e+37,4.3948785102411216e+21,16154,873780,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D79C130>,0,1.8367099231598242e-40,-567347999932416.0,1.949620471667687e+33,3.7479041736773667e-19,-4.074010555973632e+16,-1.6408156170524262e+34,1394652.25,1.1603835086957112e-34,16186,873780,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D773270>,1053824264,0.15702761709690094,0.1352544128894806,0.3835465908050537,0.1291423887014389,0.1441861093044281,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,9252,873781,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D773BD0>,3872210636,528.9690551757812,7.702820949433535e-23,-4.95495972772713e-19,-1.505716016776391e+37,4.3948785102411216e+21,2.2636575392703095e-41,0.0,2.802596928649634e-45,-9444,873781,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7A0D60>,1053827107,0.15541726350784302,0.1432480663061142,0.38656577467918396,0.12452264875173569,0.1537093073129654,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,9252,873782,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7A0040>,3872210636,528.9690551757812,7.702820949433535e-23,-4.95495972772713e-19,-1.505716016776391e+37,4.3948785102411216e+21,2.2636575392703095e-41,0.0,2.802596928649634e-45,-9366,873782,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D770B30>,1053818007,0.15382593870162964,0.1505666822195053,0.38905954360961914,0.1205911859869957,0.1624651998281479,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,9252,873783,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D770A90>,3872210636,528.9690551757812,7.702820949433535e-23,-4.95495972772713e-19,-1.505716016776391e+37,4.3948785102411216e+21,2.2636575392703095e-41,0.0,2.802596928649634e-45,-9402,873783,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D787950>,1053970213,0.1472988724708557,0.15900784730911255,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873784,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7E5860>,1053753561,0.07719220966100693,0.261601060628891,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873787,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7829F0>,1053728753,0.07568362355232239,0.26601558923721313,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873788,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D787B30>,1053763760,0.0723995715379715,0.2712973952293396,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873789,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D770810>,1053776615,0.07023651897907257,0.27583909034729004,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873790,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D77D8B0>,1053791169,0.06829112023115158,0.2798672318458557,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873791,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D846860>,1053807197,0.06666119396686554,0.28356826305389404,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873792,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6CEB52C0>,1053827563,0.06540413945913315,0.28691840171813965,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873793,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D798720>,1053853300,0.06448673456907272,0.2898551821708679,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873794,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7E7090>,1053879717,0.06387336552143097,0.29235970973968506,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873795,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7E5EA0>,1053917932,0.06342677772045135,0.29472634196281433,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873796,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7E5680>,1053958426,0.06325642019510269,0.2966509759426117,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873797,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7829F0>,1053998981,0.0630660355091095,0.2984807789325714,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873798,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7873B0>,1054041753,0.06295537203550339,0.3001726567745209,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873799,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D770A90>,1054082021,0.06287252902984619,0.30164986848831177,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873800,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D77D5E0>,1054121204,0.06284934282302856,0.30291321873664856,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873801,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D773810>,1054159194,0.06279726326465607,0.3042028844356537,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873802,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D79C9A0>,1054197374,0.06259149312973022,0.3054768741130829,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873803,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7714A0>,1054233698,0.06242363154888153,0.30664870142936707,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873804,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7BB180>,1054261905,0.0620894730091095,0.30787938833236694,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873805,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7A0A90>,1054289632,0.061751317232847214,0.3089779317378998,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873806,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D782C70>,1054312127,0.061366334557533264,0.3101462423801422,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873807,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7712C0>,1054337330,0.060885705053806305,0.311175137758255,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873808,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D79CE00>,1054361655,0.060336362570524216,0.3121742904186249,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873809,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D773900>,1054383975,0.05997459590435028,0.31320300698280334,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873810,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7E69A0>,1054407192,0.0596088245511055,0.3141356408596039,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873811,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D79CE50>,1054420681,0.05941441282629967,0.31514135003089905,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873812,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D798680>,1054440222,0.059198662638664246,0.31617972254753113,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873813,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D846590>,1054452784,0.05909543111920357,0.31719890236854553,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873814,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7CA630>,1054466386,0.05905945226550102,0.3180694282054901,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873815,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7EF090>,1054482993,0.05906834825873375,0.31909477710723877,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873816,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D771770>,1054500294,0.05919906124472618,0.3198660612106323,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873817,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D782860>,1054522008,0.05955856293439865,0.32084575295448303,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873818,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D79C450>,1054548728,0.059730030596256256,0.3216497600078583,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873819,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D77D5E0>,1054577766,0.060131147503852844,0.3223152458667755,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873820,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D77DA40>,1054610285,0.06063386797904968,0.3230932652950287,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873821,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D79CCC0>,1054637897,0.06141866371035576,0.3240780532360077,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873822,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D782CC0>,1054670475,0.061995718628168106,0.32476145029067993,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873823,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7718B0>,1054699835,0.062623031437397,0.3253941535949707,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873824,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7CFB30>,1054729564,0.06324917078018188,0.32586684823036194,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873825,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D773400>,1054764940,0.0636054277420044,0.32637879252433777,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873826,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D7A0A90>,1054805577,0.06402865797281265,0.32687920331954956,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873827,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D816E00>,1054851491,0.06435220688581467,0.3273237645626068,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873828,3,1,True,Right,Front,Right,Centre,70
<_io.BytesIO object at 0x0000019C6D787180>,1054905673,0.06449112296104431,0.32761889696121216,2.802596928649634e-45,1.064986832886861e-43,1.401298464324817e-45,0.39871323108673096,0.1307632476091385,0.16334539651870728,6842,873829,3,1,True,Right,Front,Right,Centre,70
